Date,City,State,Temperature_Max (°C),Temperature_Min (°C),Temperature_Avg (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,AQI_Category,Pressure (hPa),Cloud_Cover (%)
2025-11-28,Bengaluru,Karnataka,42.5,33.9,38.2,70.8,51.3,17.1,191,Moderate,1004.9,85.3
2025-11-28,Chennai,Tamil Nadu,35.6,24.8,30.2,51.0,16.9,19.4,160,Moderate,1002.4,26.5
2025-11-28,Kolkata,West Bengal,41.1,35.8,38.4,60.4,0.0,18.1,141,Moderate,1002.5,36.3
2025-11-28,Hyderabad,Telangana,38.6,23.9,31.2,43.5,0.0,14.5,312,Very Poor,1005.8,52.4
2025-11-28,Ahmedabad,Gujarat,26.8,13.5,20.1,60.1,3.4,15.6,161,Moderate,1015.5,34.9
2025-11-28,Jaipur,Rajasthan,43.3,28.7,36.0,78.1,0.0,15.7,243,Poor,1023.7,76.3
2025-11-28,Lucknow,Uttar Pradesh,28.8,14.0,21.4,63.8,0.0,14.4,308,Very Poor,1021.2,9.9
2025-11-28,Bhopal,Madhya Pradesh,37.3,31.8,34.5,54.3,10.1,19.2,56,Satisfactory,1000.1,15.8
2025-11-29,Mumbai,Maharashtra,43.3,32.1,37.7,40.4,6.8,12.3,67,Satisfactory,1018.5,75.7
2025-11-29,Delhi,Delhi,43.5,29.7,36.6,68.4,5.1,11.9,106,Moderate,1010.3,21.2
2025-11-29,Bengaluru,Karnataka,44.7,34.8,39.7,83.0,78.7,12.5,228,Poor,1023.3,39.7
2025-11-29,Chennai,Tamil Nadu,41.4,27.3,34.4,64.0,0.0,17.5,118,Moderate,1018.1,84.9
2025-11-29,Kolkata,West Bengal,36.4,31.2,33.8,81.9,0.0,5.8,162,Moderate,1017.9,24.0
2025-11-29,Hyderabad,Telangana,36.3,27.7,32.0,41.6,4.1,5.9,332,Very Poor,1006.9,58.2
2025-11-29,Ahmedabad,Gujarat,26.6,12.3,19.4,43.5,16.3,20.6,210,Poor,992.2,25.3
2025-11-29,Jaipur,Rajasthan,35.5,24.2,29.8,60.1,0.0,2.8,244,Poor,1001.4,45.6
2025-11-29,Lucknow,Uttar Pradesh,41.1,33.7,37.4,62.1,2.4,17.6,102,Moderate,1008.6,31.8
2025-11-29,Bhopal,Madhya Pradesh,38.1,23.9,31.0,43.8,5.8,15.5,124,Moderate,999.5,70.7
2025-11-30,Mumbai,Maharashtra,38.1,30.1,34.1,35.4,0.0,9.6,225,Poor,1000.1,10.5
2025-11-30,Delhi,Delhi,41.0,26.1,33.5,90.8,0.0,22.1,244,Poor,1002.6,59.2
2025-11-30,Bengaluru,Karnataka,31.0,20.1,25.5,33.3,0.0,7.4,315,Very Poor,1018.6,88.8
2025-11-30,Chennai,Tamil Nadu,32.9,25.3,29.1,36.4,0.0,10.5,338,Very Poor,1009.4,20.4
2025-11-30,Kolkata,West Bengal,39.7,34.2,36.9,49.9,0.0,18.5,222,Poor,1015.2,9.3
2025-11-30,Hyderabad,Telangana,44.2,32.9,38.6,92.4,0.0,23.3,208,Poor,1003.3,98.4
2025-11-30,Ahmedabad,Gujarat,29.4,23.3,26.3,41.2,0.0,19.0,76,Satisfactory,1017.4,93.5
2025-11-30,Jaipur,Rajasthan,28.7,18.2,23.5,38.4,1.0,21.4,343,Very Poor,1022.1,47.0
2025-11-30,Lucknow,Uttar Pradesh,25.8,12.1,18.9,50.9,9.2,11.8,258,Poor,1003.4,10.6
2025-11-30,Bhopal,Madhya Pradesh,28.5,18.9,23.7,39.2,0.0,23.8,70,Satisfactory,1022.2,24.0
2025-12-01,Mumbai,Maharashtra,25.9,12.6,19.2,46.2,2.9,24.5,232,Poor,1016.4,83.2
2025-12-01,Delhi,Delhi,35.6,23.4,29.5,32.3,0.0,13.2,289,Poor,1017.4,59.8
2025-12-01,Bengaluru,Karnataka,33.4,25.5,29.4,45.3,0.0,8.2,223,Poor,999.7,41.3
2025-12-01,Chennai,Tamil Nadu,40.2,33.2,36.7,79.4,0.0,21.3,296,Poor,996.7,95.3
2025-12-01,Kolkata,West Bengal,32.2,23.0,27.6,30.2,0.0,5.2,155,Moderate,1006.8,68.5
2025-12-01,Hyderabad,Telangana,29.6,19.2,24.4,31.9,0.0,9.9,296,Poor,1019.7,93.7
2025-12-01,Ahmedabad,Gujarat,27.0,19.1,23.0,76.2,27.0,19.0,162,Moderate,1024.4,13.9
2025-12-01,Jaipur,Rajasthan,34.6,22.8,28.7,72.5,0.0,13.2,172,Moderate,1004.2,99.7
2025-12-01,Lucknow,Uttar Pradesh,38.7,30.8,34.7,70.0,52.3,2.4,89,Satisfactory,1007.7,98.3
2025-12-01,Bhopal,Madhya Pradesh,28.7,19.0,23.8,86.6,0.0,24.1,167,Moderate,1002.1,28.9
2025-12-02,Mumbai,Maharashtra,33.3,23.7,28.5,74.8,0.0,11.5,72,Satisfactory,990.4,82.6
2025-12-02,Delhi,Delhi,27.3,21.8,24.6,43.0,1.9,3.2,228,Poor,1020.1,36.0
2025-12-02,Bengaluru,Karnataka,25.2,16.6,20.9,30.1,0.0,5.5,75,Satisfactory,1016.1,23.0
2025-12-02,Chennai,Tamil Nadu,31.7,21.2,26.4,94.3,0.0,19.6,322,Very Poor,996.4,75.8
2025-12-02,Kolkata,West Bengal,40.4,28.9,34.7,69.3,4.6,13.0,102,Moderate,1011.9,40.5
2025-12-02,Hyderabad,Telangana,41.1,32.7,36.9,86.3,0.0,21.7,68,Satisfactory,1008.2,27.9
2025-12-02,Ahmedabad,Gujarat,30.6,24.2,27.4,31.7,9.9,6.4,269,Poor,991.0,51.1
2025-12-02,Jaipur,Rajasthan,44.3,30.8,37.5,88.1,0.0,5.2,135,Moderate,1017.9,90.8
2025-12-02,Lucknow,Uttar Pradesh,42.5,37.0,39.8,74.0,5.3,6.9,144,Moderate,1004.6,72.4
2025-12-02,Bhopal,Madhya Pradesh,42.1,28.5,35.3,43.2,0.0,13.5,129,Moderate,992.6,87.7
2025-12-03,Mumbai,Maharashtra,25.0,13.2,19.1,72.3,0.0,23.9,144,Moderate,1002.8,83.0
2025-12-03,Delhi,Delhi,26.0,13.6,19.8,52.8,0.0,4.7,80,Satisfactory,1004.2,83.3
2025-12-03,Bengaluru,Karnataka,36.1,29.8,32.9,33.2,0.0,12.3,293,Poor,1007.2,84.9
2025-12-03,Chennai,Tamil Nadu,25.0,15.9,20.5,72.6,8.5,21.4,185,Moderate,998.9,24.5
2025-12-03,Kolkata,West Bengal,44.3,32.3,38.3,57.6,0.0,6.3,52,Satisfactory,1007.5,37.4
2025-12-03,Hyderabad,Telangana,39.5,27.2,33.3,70.2,0.0,12.5,192,Moderate,992.1,88.9
2025-12-03,Ahmedabad,Gujarat,31.5,21.7,26.6,51.1,0.0,12.0,57,Satisfactory,1009.2,79.4
2025-12-03,Jaipur,Rajasthan,41.2,33.9,37.6,46.4,0.0,17.5,43,Good,1014.4,59.5
2025-12-03,Lucknow,Uttar Pradesh,37.1,31.0,34.1,35.1,59.0,2.1,153,Moderate,1003.3,6.2
2025-12-03,Bhopal,Madhya Pradesh,34.8,24.5,29.7,53.1,0.0,20.4,201,Poor,996.1,35.5
2025-12-04,Mumbai,Maharashtra,40.4,31.1,35.7,34.7,9.9,12.7,224,Poor,1009.1,99.4
2025-12-04,Delhi,Delhi,29.4,14.7,22.1,65.0,0.0,14.1,155,Moderate,1018.9,56.2
2025-12-04,Bengaluru,Karnataka,42.7,28.4,35.5,52.6,0.0,8.9,124,Moderate,1005.0,14.6
2025-12-04,Chennai,Tamil Nadu,35.9,28.6,32.3,74.6,3.5,15.1,46,Good,1018.9,39.2
2025-12-04,Kolkata,West Bengal,25.9,13.0,19.5,56.7,0.0,22.0,196,Moderate,997.5,51.2
2025-12-04,Hyderabad,Telangana,26.2,19.9,23.1,57.5,0.0,10.7,304,Very Poor,1012.1,45.3
2025-12-04,Ahmedabad,Gujarat,44.7,30.5,37.6,41.0,4.6,10.2,74,Satisfactory,1009.2,62.9
2025-12-04,Jaipur,Rajasthan,36.2,28.7,32.4,43.4,0.0,16.9,136,Moderate,1022.9,70.4
2025-12-04,Lucknow,Uttar Pradesh,31.7,21.3,26.5,86.3,0.0,23.4,67,Satisfactory,1008.8,79.2
2025-12-04,Bhopal,Madhya Pradesh,31.5,20.4,26.0,74.0,0.0,14.4,332,Very Poor,1014.9,79.5
2025-12-05,Mumbai,Maharashtra,28.8,17.2,23.0,43.0,3.2,23.0,114,Moderate,991.0,82.3
2025-12-05,Delhi,Delhi,34.7,22.3,28.5,62.9,0.0,23.4,152,Moderate,1019.6,88.3
2025-12-05,Bengaluru,Karnataka,44.7,31.2,38.0,51.9,9.0,2.1,126,Moderate,990.8,71.0
2025-12-05,Chennai,Tamil Nadu,26.2,18.3,22.2,84.5,4.8,9.4,336,Very Poor,990.4,35.7
2025-12-05,Kolkata,West Bengal,34.6,23.9,29.3,79.4,0.0,10.9,152,Moderate,999.4,19.6
2025-12-05,Hyderabad,Telangana,26.9,13.4,20.2,49.9,0.0,18.4,229,Poor,1011.8,25.7
2025-12-05,Ahmedabad,Gujarat,25.1,18.3,21.7,77.3,0.0,12.7,293,Poor,1012.2,11.9
2025-12-05,Jaipur,Rajasthan,26.2,16.6,21.4,76.2,3.5,11.8,288,Poor,996.4,9.1
2025-12-05,Lucknow,Uttar Pradesh,28.9,21.2,25.0,30.7,26.1,20.0,97,Satisfactory,1016.9,83.6
2025-12-05,Bhopal,Madhya Pradesh,44.6,37.3,40.9,39.7,0.0,19.0,267,Poor,1003.0,59.0
2025-12-06,Mumbai,Maharashtra,43.0,29.8,36.4,64.9,0.0,5.6,223,Poor,995.2,21.0
2025-12-06,Delhi,Delhi,33.3,24.4,28.9,38.3,3.9,10.9,80,Satisfactory,1004.7,30.9
2025-12-06,Bengaluru,Karnataka,31.0,25.6,28.3,43.2,3.3,8.5,178,Moderate,1011.5,66.2
2025-12-06,Chennai,Tamil Nadu,34.0,23.2,28.6,47.1,0.3,13.0,134,Moderate,1020.7,53.3
2025-12-06,Kolkata,West Bengal,39.3,24.6,32.0,77.9,0.0,5.6,188,Moderate,1014.6,42.0
2025-12-06,Hyderabad,Telangana,30.2,17.9,24.1,84.9,0.0,8.4,285,Poor,1008.6,76.5
2025-12-06,Ahmedabad,Gujarat,29.2,22.4,25.8,53.6,0.0,11.1,109,Moderate,1010.6,73.7
2025-12-06,Jaipur,Rajasthan,41.4,36.0,38.7,58.9,6.4,21.9,45,Good,993.1,53.7
2025-12-06,Lucknow,Uttar Pradesh,30.6,24.2,27.4,70.6,0.0,7.6,336,Very Poor,997.9,71.3
2025-12-06,Bhopal,Madhya Pradesh,34.8,23.8,29.3,83.2,31.1,22.8,240,Poor,997.7,71.8
2025-12-07,Mumbai,Maharashtra,38.0,24.7,31.3,73.8,0.0,17.6,349,Very Poor,1014.6,87.7
2025-12-07,Delhi,Delhi,36.2,26.3,31.2,69.0,0.0,13.2,228,Poor,1003.0,8.7
2025-12-07,Bengaluru,Karnataka,42.5,28.3,35.4,63.6,0.0,3.4,210,Poor,1016.2,31.9
2025-12-07,Chennai,Tamil Nadu,35.5,22.3,28.9,71.9,62.7,21.9,145,Moderate,997.4,96.3
2025-12-07,Kolkata,West Bengal,37.2,22.7,30.0,43.9,76.7,20.8,275,Poor,999.3,43.7
2025-12-07,Hyderabad,Telangana,27.4,13.5,20.4,43.7,0.0,15.5,76,Satisfactory,1012.2,30.6
2025-12-07,Ahmedabad,Gujarat,36.0,22.6,29.3,43.1,37.0,3.9,282,Poor,991.4,16.8
2025-12-07,Jaipur,Rajasthan,43.5,30.2,36.8,76.7,25.0,16.3,95,Satisfactory,1006.4,67.0
2025-12-07,Lucknow,Uttar Pradesh,42.9,31.3,37.1,60.6,0.0,5.2,197,Moderate,996.5,12.7
2025-12-07,Bhopal,Madhya Pradesh,38.5,24.2,31.4,78.8,70.5,18.4,144,Moderate,992.0,32.7
2025-12-08,Mumbai,Maharashtra,44.9,35.3,40.1,79.5,0.0,2.4,206,Poor,1018.7,75.2
2025-12-08,Delhi,Delhi,30.0,24.1,27.0,40.7,48.2,24.0,291,Poor,1010.2,84.9
2025-12-08,Bengaluru,Karnataka,40.0,30.7,35.4,55.3,2.7,6.1,168,Moderate,998.8,60.2
2025-12-08,Chennai,Tamil Nadu,29.3,16.4,22.8,30.1,3.5,11.2,56,Satisfactory,1022.5,90.6
2025-12-08,Kolkata,West Bengal,27.6,18.7,23.1,90.4,0.0,18.6,154,Moderate,999.7,73.6
2025-12-08,Hyderabad,Telangana,30.5,21.6,26.0,91.8,74.0,6.1,299,Poor,1021.4,25.2
2025-12-08,Ahmedabad,Gujarat,35.8,28.4,32.1,55.9,4.4,20.8,285,Poor,1003.9,75.6
2025-12-08,Jaipur,Rajasthan,26.3,17.5,21.9,87.6,0.0,4.2,154,Moderate,998.0,28.2
2025-12-08,Lucknow,Uttar Pradesh,28.5,22.1,25.3,84.9,0.0,13.3,344,Very Poor,999.7,13.2
2025-12-08,Bhopal,Madhya Pradesh,34.2,25.2,29.7,42.9,0.0,13.0,284,Poor,998.3,55.1
2025-12-09,Mumbai,Maharashtra,26.2,16.0,21.1,56.0,0.0,15.0,203,Poor,1003.0,30.8
2025-12-09,Delhi,Delhi,38.8,25.9,32.4,71.2,0.0,24.4,178,Moderate,1008.4,35.1
2025-12-09,Bengaluru,Karnataka,34.8,27.0,30.9,40.3,0.0,10.3,295,Poor,1016.5,12.8
2025-12-09,Chennai,Tamil Nadu,39.4,28.9,34.2,43.6,1.0,23.5,334,Very Poor,1015.8,55.1
2025-12-09,Kolkata,West Bengal,41.6,30.0,35.8,32.5,0.0,11.0,254,Poor,1022.9,75.5
2025-12-09,Hyderabad,Telangana,33.5,25.2,29.3,37.8,0.0,5.6,41,Good,1002.0,9.1
2025-12-09,Ahmedabad,Gujarat,42.4,31.0,36.7,68.2,5.2,23.5,347,Very Poor,998.6,79.6
2025-12-09,Jaipur,Rajasthan,25.6,16.8,21.2,58.3,0.0,22.5,349,Very Poor,995.2,16.0
2025-12-09,Lucknow,Uttar Pradesh,41.5,29.5,35.5,55.9,8.6,11.2,88,Satisfactory,1010.4,14.4
2025-12-09,Bhopal,Madhya Pradesh,40.7,35.4,38.0,33.2,0.0,11.2,189,Moderate,1008.3,31.9
2025-12-10,Mumbai,Maharashtra,32.4,26.6,29.5,86.4,0.0,6.6,194,Moderate,991.0,86.4
2025-12-10,Delhi,Delhi,33.3,20.7,27.0,32.2,0.0,19.3,265,Poor,1009.1,10.9
2025-12-10,Bengaluru,Karnataka,40.7,31.1,35.9,58.5,55.1,17.1,110,Moderate,1017.0,84.6
2025-12-10,Chennai,Tamil Nadu,33.0,23.7,28.4,66.3,0.0,20.6,197,Moderate,1023.7,32.5
2025-12-10,Kolkata,West Bengal,41.5,33.3,37.4,40.3,0.0,23.7,130,Moderate,1023.4,86.8
2025-12-10,Hyderabad,Telangana,29.5,16.1,22.8,72.3,38.7,5.8,285,Poor,1023.0,65.2
2025-12-10,Ahmedabad,Gujarat,32.4,21.5,27.0,78.7,0.0,3.5,127,Moderate,1020.2,87.3
2025-12-10,Jaipur,Rajasthan,42.6,30.1,36.4,61.4,0.0,11.5,259,Poor,1004.7,24.3
2025-12-10,Lucknow,Uttar Pradesh,37.2,22.3,29.7,39.2,0.0,16.0,229,Poor,996.9,50.9
2025-12-10,Bhopal,Madhya Pradesh,34.2,26.0,30.1,80.9,8.6,11.0,233,Poor,1007.1,27.0
2025-12-11,Mumbai,Maharashtra,27.0,16.1,21.6,94.3,0.0,5.3,195,Moderate,1000.1,9.7
2025-12-11,Delhi,Delhi,38.0,28.7,33.4,66.6,0.0,14.6,250,Poor,1024.4,38.0
2025-12-11,Bengaluru,Karnataka,41.5,33.1,37.3,90.4,0.0,16.6,76,Satisfactory,1017.6,31.6
2025-12-11,Chennai,Tamil Nadu,25.5,19.7,22.6,65.3,0.0,2.1,125,Moderate,999.9,92.5
2025-12-11,Kolkata,West Bengal,33.8,27.0,30.4,37.6,0.0,20.2,156,Moderate,1006.7,56.3
2025-12-11,Hyderabad,Telangana,29.2,23.3,26.2,34.9,0.0,10.2,246,Poor,1010.0,53.6
2025-12-11,Ahmedabad,Gujarat,28.9,18.6,23.8,79.9,0.0,17.5,179,Moderate,1006.1,86.5
2025-12-11,Jaipur,Rajasthan,43.8,35.8,39.8,86.3,0.0,8.4,260,Poor,1019.6,35.2
2025-12-11,Lucknow,Uttar Pradesh,44.8,38.1,41.5,57.1,1.7,6.4,143,Moderate,1006.9,97.9
2025-12-11,Bhopal,Madhya Pradesh,42.5,33.5,38.0,47.1,3.4,13.7,242,Poor,1011.5,33.8
2025-12-12,Mumbai,Maharashtra,28.3,16.8,22.5,35.3,52.7,20.7,196,Moderate,1008.4,88.9
2025-12-12,Delhi,Delhi,35.3,23.1,29.2,87.1,0.0,23.3,286,Poor,997.8,55.0
2025-12-12,Bengaluru,Karnataka,41.0,33.3,37.1,94.1,0.9,20.8,82,Satisfactory,1014.9,85.8
2025-12-12,Chennai,Tamil Nadu,26.9,12.2,19.6,70.6,9.2,16.5,252,Poor,1002.6,19.2
2025-12-12,Kolkata,West Bengal,41.4,30.9,36.1,33.3,1.5,15.0,125,Moderate,1006.3,56.6
2025-12-12,Hyderabad,Telangana,41.1,32.8,37.0,71.9,0.0,24.2,130,Moderate,996.7,15.0
2025-12-12,Ahmedabad,Gujarat,42.6,34.5,38.5,57.1,79.2,13.1,156,Moderate,1017.5,25.9
2025-12-12,Jaipur,Rajasthan,38.6,30.7,34.7,44.6,0.0,19.3,74,Satisfactory,998.5,47.8
2025-12-12,Lucknow,Uttar Pradesh,26.4,16.8,21.6,51.9,0.0,15.9,289,Poor,993.4,89.2
2025-12-12,Bhopal,Madhya Pradesh,35.4,28.6,32.0,57.7,0.0,11.7,260,Poor,995.9,27.7
2025-12-13,Mumbai,Maharashtra,35.7,27.1,31.4,49.3,12.4,19.3,309,Very Poor,1022.5,44.2
2025-12-13,Delhi,Delhi,30.1,20.0,25.1,43.2,0.0,21.8,165,Moderate,1015.9,96.8
2025-12-13,Bengaluru,Karnataka,34.2,23.1,28.7,59.5,4.3,14.3,118,Moderate,1011.3,24.4
2025-12-13,Chennai,Tamil Nadu,31.8,22.1,27.0,32.9,8.9,9.3,128,Moderate,1003.5,74.7
2025-12-13,Kolkata,West Bengal,37.2,23.1,30.1,56.7,0.0,19.5,306,Very Poor,1016.4,93.2
2025-12-13,Hyderabad,Telangana,40.0,28.6,34.3,45.7,0.0,18.3,96,Satisfactory,1013.6,43.1
2025-12-13,Ahmedabad,Gujarat,34.7,27.0,30.8,46.6,0.0,10.6,193,Moderate,1021.5,72.1
2025-12-13,Jaipur,Rajasthan,33.4,20.2,26.8,41.2,0.0,23.4,286,Poor,1008.0,34.9
2025-12-13,Lucknow,Uttar Pradesh,44.7,39.4,42.0,32.5,49.0,18.0,160,Moderate,1006.5,20.3
2025-12-13,Bhopal,Madhya Pradesh,40.7,33.4,37.1,76.3,0.0,12.5,166,Moderate,1011.4,58.5
2025-12-14,Mumbai,Maharashtra,32.4,24.6,28.5,79.9,0.0,16.7,134,Moderate,1009.5,68.4
2025-12-14,Delhi,Delhi,40.8,32.6,36.7,57.2,1.4,7.4,177,Moderate,1019.8,72.0
2025-12-14,Bengaluru,Karnataka,44.8,36.4,40.6,36.5,0.0,20.8,76,Satisfactory,1017.2,93.3
2025-12-14,Chennai,Tamil Nadu,37.0,29.8,33.4,56.0,0.0,9.0,131,Moderate,992.5,51.7
2025-12-14,Kolkata,West Bengal,36.8,27.2,32.0,45.9,1.1,2.8,104,Moderate,1024.6,66.0
2025-12-14,Hyderabad,Telangana,41.8,28.0,34.9,67.3,12.0,3.3,52,Satisfactory,1012.5,37.9
2025-12-14,Ahmedabad,Gujarat,43.6,37.2,40.4,85.5,0.0,15.4,135,Moderate,1018.0,58.8
2025-12-14,Jaipur,Rajasthan,29.7,22.9,26.3,84.5,0.0,12.0,151,Moderate,1011.7,11.8
2025-12-14,Lucknow,Uttar Pradesh,29.8,18.3,24.1,69.4,0.0,5.7,189,Moderate,1009.9,21.1
2025-12-14,Bhopal,Madhya Pradesh,37.3,23.5,30.4,45.9,0.0,16.9,80,Satisfactory,1013.5,25.0
2025-12-15,Mumbai,Maharashtra,34.0,27.6,30.8,82.8,0.0,20.6,165,Moderate,1012.0,35.6
2025-12-15,Delhi,Delhi,38.5,31.6,35.0,87.9,0.0,12.4,267,Poor,1006.4,39.5
2025-12-15,Bengaluru,Karnataka,41.9,28.4,35.2,37.9,0.0,8.3,270,Poor,1000.3,81.9
2025-12-15,Chennai,Tamil Nadu,26.7,18.4,22.6,46.3,6.0,22.9,324,Very Poor,1004.7,67.3
2025-12-15,Kolkata,West Bengal,35.8,27.8,31.8,56.2,7.6,19.1,305,Very Poor,1022.2,77.6
2025-12-15,Hyderabad,Telangana,36.5,25.0,30.8,92.9,8.7,10.2,169,Moderate,1009.2,10.2
2025-12-15,Ahmedabad,Gujarat,27.2,15.0,21.1,88.0,27.2,15.5,107,Moderate,1010.6,58.5
2025-12-15,Jaipur,Rajasthan,29.9,15.4,22.6,77.0,1.0,8.5,97,Satisfactory,998.8,24.2
2025-12-15,Lucknow,Uttar Pradesh,37.3,23.2,30.2,53.5,18.7,14.2,197,Moderate,1006.3,89.6
2025-12-15,Bhopal,Madhya Pradesh,34.6,20.3,27.5,60.8,50.7,24.2,313,Very Poor,1017.1,52.4
2025-12-16,Mumbai,Maharashtra,33.4,22.0,27.7,41.7,6.6,11.5,171,Moderate,1003.9,75.9
2025-12-16,Delhi,Delhi,39.3,25.7,32.5,38.9,4.8,24.4,95,Satisfactory,1020.1,34.5
2025-12-16,Bengaluru,Karnataka,29.2,22.0,25.6,34.9,0.0,19.5,98,Satisfactory,1001.4,11.7
2025-12-16,Chennai,Tamil Nadu,38.2,25.2,31.7,46.5,0.0,6.2,235,Poor,992.7,51.0
2025-12-16,Kolkata,West Bengal,25.9,19.5,22.7,90.6,2.3,9.4,215,Poor,997.1,28.2
2025-12-16,Hyderabad,Telangana,32.6,22.7,27.6,82.8,5.1,6.8,107,Moderate,1007.5,82.3
2025-12-16,Ahmedabad,Gujarat,39.6,34.3,36.9,91.3,21.4,3.9,330,Very Poor,1004.2,75.0
2025-12-16,Jaipur,Rajasthan,32.0,18.7,25.3,42.8,0.4,5.5,115,Moderate,991.8,97.8
2025-12-16,Lucknow,Uttar Pradesh,34.3,23.1,28.7,39.4,3.6,21.4,251,Poor,1005.3,89.5
2025-12-16,Bhopal,Madhya Pradesh,36.2,30.1,33.2,67.4,6.0,14.2,148,Moderate,1010.7,78.4
2025-12-17,Mumbai,Maharashtra,27.7,14.0,20.8,92.7,0.0,3.5,231,Poor,1010.0,87.5
2025-12-17,Delhi,Delhi,25.2,20.1,22.6,77.1,0.0,24.1,322,Very Poor,1006.1,17.9
2025-12-17,Bengaluru,Karnataka,34.9,26.5,30.7,36.3,4.6,13.4,267,Poor,1015.2,38.3
2025-12-17,Chennai,Tamil Nadu,26.7,19.7,23.2,87.1,0.0,11.0,324,Very Poor,992.3,52.2
2025-12-17,Kolkata,West Bengal,40.7,35.3,38.0,49.5,0.0,22.9,190,Moderate,1000.9,42.3
2025-12-17,Hyderabad,Telangana,39.9,26.9,33.4,92.6,0.0,12.2,282,Poor,1018.3,27.7
2025-12-17,Ahmedabad,Gujarat,29.1,17.0,23.0,81.9,0.0,19.8,298,Poor,1001.2,19.1
2025-12-17,Jaipur,Rajasthan,33.2,22.5,27.9,89.7,0.0,21.8,200,Moderate,1001.9,43.1
2025-12-17,Lucknow,Uttar Pradesh,28.3,18.6,23.5,58.3,0.0,9.0,337,Very Poor,994.6,13.5
2025-12-17,Bhopal,Madhya Pradesh,44.9,30.9,37.9,59.8,0.0,15.5,245,Poor,1023.5,31.6
2025-12-18,Mumbai,Maharashtra,38.3,28.7,33.5,61.9,0.0,20.3,116,Moderate,1013.1,97.5
2025-12-18,Delhi,Delhi,27.9,19.5,23.7,63.1,2.1,3.3,123,Moderate,1016.5,94.3
2025-12-18,Bengaluru,Karnataka,40.5,31.3,35.9,73.2,7.5,4.4,109,Moderate,1024.5,37.0
2025-12-18,Chennai,Tamil Nadu,27.8,14.7,21.2,68.1,0.0,21.2,48,Good,999.8,32.6
2025-12-18,Kolkata,West Bengal,30.0,22.4,26.2,49.3,0.0,16.6,48,Good,994.7,93.4
2025-12-18,Hyderabad,Telangana,43.2,32.7,37.9,76.2,22.2,12.1,144,Moderate,1006.8,98.6
2025-12-18,Ahmedabad,Gujarat,27.0,16.1,21.6,66.1,0.0,18.6,90,Satisfactory,1005.2,79.5
2025-12-18,Jaipur,Rajasthan,35.0,29.2,32.1,66.5,0.0,14.2,249,Poor,1024.0,52.3
2025-12-18,Lucknow,Uttar Pradesh,25.9,13.9,19.9,36.8,0.0,22.2,167,Moderate,1006.9,59.3
2025-12-18,Bhopal,Madhya Pradesh,34.5,20.4,27.5,91.6,0.0,9.5,218,Poor,1008.0,24.2
2025-12-19,Mumbai,Maharashtra,38.7,27.2,33.0,58.8,0.0,8.2,107,Moderate,1011.1,46.9
2025-12-19,Delhi,Delhi,31.2,23.4,27.3,89.2,55.7,6.2,305,Very Poor,1022.8,56.3
2025-12-19,Bengaluru,Karnataka,28.4,20.6,24.5,42.6,6.6,7.8,271,Poor,998.9,31.7
2025-12-19,Chennai,Tamil Nadu,43.5,29.4,36.4,36.6,2.7,10.1,238,Poor,1020.2,17.4
2025-12-19,Kolkata,West Bengal,30.5,20.2,25.3,55.2,44.1,7.9,302,Very Poor,1016.9,73.1
2025-12-19,Hyderabad,Telangana,38.9,27.0,33.0,72.9,0.0,17.6,139,Moderate,996.0,69.5
2025-12-19,Ahmedabad,Gujarat,25.9,13.2,19.5,33.4,0.0,23.0,251,Poor,1011.8,88.2
2025-12-19,Jaipur,Rajasthan,44.8,34.6,39.7,33.5,0.0,4.6,200,Moderate,998.3,50.1
2025-12-19,Lucknow,Uttar Pradesh,43.7,37.8,40.7,53.3,5.1,13.8,129,Moderate,1006.1,67.3
2025-12-19,Bhopal,Madhya Pradesh,31.8,25.2,28.5,64.0,0.0,2.5,190,Moderate,996.8,28.5
2025-12-20,Mumbai,Maharashtra,29.8,16.6,23.2,60.8,0.0,15.9,290,Poor,1000.9,36.9
2025-12-20,Delhi,Delhi,41.7,31.4,36.6,88.3,0.0,18.0,133,Moderate,1008.9,84.0
2025-12-20,Bengaluru,Karnataka,26.3,15.0,20.6,77.5,7.7,2.5,215,Poor,1017.1,71.8
2025-12-20,Chennai,Tamil Nadu,35.1,23.0,29.1,33.7,0.0,13.2,132,Moderate,1017.2,23.3
2025-12-20,Kolkata,West Bengal,38.3,29.1,33.7,49.4,6.3,14.1,80,Satisfactory,997.2,43.8
2025-12-20,Hyderabad,Telangana,37.3,25.6,31.5,56.3,0.0,17.3,177,Moderate,994.5,72.8
2025-12-20,Ahmedabad,Gujarat,32.3,18.0,25.2,33.5,0.0,13.7,278,Poor,1004.0,79.9
2025-12-20,Jaipur,Rajasthan,40.4,31.8,36.1,56.5,18.7,14.4,156,Moderate,1019.7,80.4
2025-12-20,Lucknow,Uttar Pradesh,27.0,12.8,19.9,52.4,73.6,8.0,175,Moderate,993.1,5.1
2025-12-20,Bhopal,Madhya Pradesh,36.4,28.7,32.5,46.9,28.4,16.8,174,Moderate,1019.0,86.7
2025-12-21,Mumbai,Maharashtra,34.6,19.8,27.2,83.1,0.0,22.6,123,Moderate,1018.2,54.1
2025-12-21,Delhi,Delhi,27.9,17.4,22.7,49.2,0.0,20.0,106,Moderate,993.8,89.4
2025-12-21,Bengaluru,Karnataka,40.2,27.0,33.6,81.5,33.8,8.4,57,Satisfactory,1022.7,46.6
